Source,Additional_Lng,f6,f16,f17,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,D1,D2,D3,y,Location_Available,Wind_D_Calm,Wind_D_Variable,Wind_D_Sin,Wind_D_Cos,Record_Delay_Time,is_holiday,has_sensitive_word,Address_Freq,Address_Mean
2,1.2037607,-0.687551,-0.24789712,1.5084778,-0.8525973,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.1882882,-1.0574068,-0.58270735,0,0,-1.1988364,1.4293543
1,-1.2920432,2.0918415,-0.24789712,-0.35045052,1.1742263,0.25817445,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,0.22755918,0,0,-1.5910699,0.22598769
1,0.5938405,1.4755414,-0.7325535,0.99632406,-0.6179125,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,-1.4243248,0.74940723,0.47433877,0,0,0.18467459,1.9219646
1,0.055344913,0.027840408,-0.20383745,0.2755151,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-1.5462592,0.114938535,-0.591245,0,0,-0.21751338,-1.2596853
2,0.45375845,-0.687551,-1.2172098,1.0721986,-0.1272078,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,-0.6201105,0,0,-0.20231432,1.6353809
2,-1.35567,-0.687551,-2.4949403,0.40829572,-0.71481043,-0.28210613,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,0.10925132,0,0,0.66088015,1.0472426
2,1.0602303,-0.687551,1.073893,-0.103858,-0.8525973,0.7951707,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0.055601574,1.7728852,0.018589286,0,0,0.34755534,-1.1163934
2,0.5863301,2.0918415,-0.24789712,0.35138974,0.6195167,1.5357057,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.1882882,-1.0574068,-0.2554296,1,0,-0.49100605,1.4193738
1,-1.570163,0.032674134,-0.60037446,0.80663747,-0.9592722,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,-0.6156384,0,0,-0.8350973,-0.71574646
2,0.7045219,-0.687551,0.80953497,0.3324211,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.055601574,1.7728852,-0.19525927,0,0,1.7323289,1.05152
1,-1.396889,2.0918415,-2.010284,-0.5211684,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.018589286,0,0,0.21582313,-1.5591011
1,1.2312677,-0.687551,0.80953497,-0.103858,2.2398665,1.5645329,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1.1882882,1.2872838,0.26008368,1,0,-1.2383204,-0.5710288
1,0.8248918,-0.3612745,-0.38007614,0.9014808,1.600926,-0.6422932,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,-0.32576382,0,0,1.8645298,-1.1527511
2,-1.5411385,-0.687551,1.2501316,0.86354345,-0.36189264,0.11545907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.557404,1.6466814,-0.13671519,1,0,0.8017073,-0.8062841
2,-1.5504311,-0.687551,0.32487857,0.29448378,0.6195167,0.050374232,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-1.4243248,0.74940723,-0.13793485,1,0,-0.36903173,-0.70647883
1,0.037444223,2.0918415,1.2501316,-1.6213505,1.8142759,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0.6686071,1.6466814,-0.63108754,0,1,-1.4684018,1.0707681
2,0.690396,-0.687551,1.3823106,0.6738569,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0.055601574,0.114938535,-0.09036778,0,0,-0.7089631,-1.6667483
2,-1.4630914,-0.687551,-1.9662242,-2.4370027,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.055601574,-1.5430081,-0.15094465,0,0,-0.824163,0.2545035
1,-1.6442268,0.26469296,1.073893,-0.84363556,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.5462592,0.114938535,0.09054974,0,0,-0.3762359,-1.0386878
1,-1.3751651,2.0918415,-0.29195678,-1.1471341,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.5058682,0,0,0.38341957,0.35359588
1,1.0109823,2.0918415,1.5585493,0.92044944,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.6804628,0,0,0.30295357,1.350223
1,1.2089955,2.0918415,-0.20383745,0.8825121,-0.6179125,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,1.7728852,-0.31072125,0,0,0.45246267,1.2489918
1,0.83673424,1.2725248,0.016460894,0.80663747,1.3875762,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,1.6466814,0.3600965,0,0,0.938536,1.4364833
1,-0.98744833,-0.37335885,-1.3493888,-2.4370027,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,0.65281695,0,0,1.0923177,0.41205326
1,-1.3585194,-0.63438004,0.4570576,-0.009014718,-1.5993218,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.81078535,0,0,1.2455715,0.34361535
2,-0.17415006,-0.6633824,0.36893824,0.82560617,-0.8525973,1.2635992,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,0.01818273,0,0,1.192155,-1.071481
1,-1.3578389,1.216937,-0.5563148,0.21860915,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,0.38448986,0,0,1.2455715,0.72216254
3,-1.3502657,-0.687551,0.36893824,0.35138974,-0.5325725,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1.1882882,1.2872838,-0.13915452,1,0,0.31435296,0.6865178
1,-1.5548018,2.0918415,0.32487857,0.028922593,-1.5993218,0.25817445,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.164361,0,0,-0.9681223,-0.8597512
1,0.22326607,0.25502554,0.32487857,-1.317852,1.3875762,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.6686071,-1.4168044,0.7219315,1,0,-1.7692647,1.2782205
2,0.5753312,2.0918415,-0.24789712,-1.1850713,-0.31922266,2.04273,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,0.18771666,0,0,-1.0973084,1.7565731
1,-0.031964086,-0.6440475,1.2941914,0.44623303,-0.5325725,1.5799973,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,-0.08711533,0,0,0.5228462,-0.11335029
2,0.73224163,-0.687551,-0.8206728,-1.0522908,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.055601574,0.114938535,-0.10459725,0,0,0.80508816,-0.7214496
2,0.09505774,-0.687551,1.2501316,-1.7730998,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1.5462592,0.114938535,0.11982179,0,0,-1.0857207,-0.5033038
1,-1.5841601,-0.47003335,1.2501316,0.48417035,-0.31922266,1.5645329,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.12777095,0,0,-0.42549485,0.4783525
1,-1.3556794,0.7118126,-0.11571811,0.21860915,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.6686071,1.6466814,-0.32291794,0,0,0.054892033,0.4220338
2,0.69762754,-0.687551,-0.51225513,0.7876688,0.36349687,1.1366551,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.6574624,0.114938535,-0.12899062,0,1,-0.29664418,0.49261037
1,0.07756559,-0.15825804,1.2501316,-2.3421595,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.22674608,1,0,0.015896618,-0.43985614
2,-1.5936997,-0.687551,1.073893,0.3703584,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,-0.19851172,0,0,0.091312364,0.6437441
1,0.7025214,-0.29843608,1.5585493,0.21860915,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.23812963,0,0,-1.7692647,0.16681741
2,0.7041443,-0.6633824,-0.29195678,0.46520168,0.6195167,1.6892837,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,0.055601574,-1.5430081,-0.18143636,1,0,1.5672302,0.6458828
2,0.580911,-0.687551,-0.38007614,0.73076284,-0.36189264,1.3466129,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,1,0.055601574,0.114938535,-0.47131094,0,0,-1.0973084,1.4970793
1,0.74115163,-0.23318079,1.0298333,0.9394181,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0.055601574,0.114938535,-0.14525287,0,0,-0.64973086,-1.0985711
1,0.77807987,2.0918415,1.47043,0.35138974,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.077085,1.2872838,-0.22534443,0,0,-0.57723105,-0.6907952
1,-1.3418927,0.5232973,-0.60037446,0.56004494,-0.6179125,-0.28210613,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,-0.14362665,0,0,0.712667,0.99591416
2,-0.122623645,-0.687551,0.41299793,-0.33148187,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.055601574,1.7728852,0.36985385,1,0,2.0661902,1.3744614
2,-1.3564023,-0.687551,0.32487857,0.23757781,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.055601574,-1.5430081,0.5893942,1,0,0.5059908,1.1955247
2,0.7668337,-0.687551,0.8976543,0.69282556,0.36349687,1.6429749,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,1.7728852,-0.31722614,1,0,0.39928412,-1.2454274
1,-1.5863013,-0.12683882,-1.4375082,0.6359196,0.36349687,0.44300127,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,-1.4243248,0.74940723,-0.10012513,0,0,0.2720623,1.1784153
2,-1.3496708,-0.687551,-1.4815679,0.6169509,-0.4937655,-0.2613523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.055601574,0.114938535,0.21373627,0,0,0.4529873,0.49617484
2,0.3957126,-0.687551,0.8535946,0.25654647,1.600926,-0.6422932,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0.6686071,1.6466814,0.0751006,0,0,0.7366213,2.0738113
1,0.40512776,0.39762044,0.060520563,1.0342613,-0.36189264,0.6544992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,-1.4243248,-0.5195302,0.7105479,0,0,1.4930489,2.2220933
2,-1.6578815,2.0918415,0.23675925,1.0152928,0.36349687,1.2693399,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1.535528,-0.5195302,0.6166335,1,0,-0.87337977,-0.72358835
2,0.45634016,-0.687551,-0.60037446,0.10479722,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,1.2872838,0.3775784,0,0,1.1808481,-0.81697756
1,0.784032,0.53296477,-0.51225513,-0.9953848,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.68208903,0,0,-1.1385201,-0.3785472
2,0.7515644,-0.20417842,-1.3053292,-0.35045052,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.055601574,1.7728852,-0.31356713,0,0,-0.03273399,0.6145154
1,-1.5483147,-0.687551,-1.1290905,0.48417035,-1.5993218,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.030197458,0,0,1.6928831,-0.7948778
1,-1.363073,2.0918415,-0.7325535,-1.0143535,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.22715263,0,0,0.13427155,-0.06558633
2,-1.2944101,-0.687551,0.32487857,-2.0196922,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.5462592,0.114938535,0.17795932,0,0,1.6821003,0.22028452
1,0.29738754,0.08584512,0.23675925,-0.090485856,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,-1.5462592,0.114938535,-0.18143636,1,0,-1.7692647,1.3602035
2,-1.3622224,-0.687551,-1.1290905,1.0721986,-0.8525973,0.11989498,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,-1.5430081,-0.080610424,0,0,0.7302572,0.3607248
1,0.75911987,2.0918415,1.5585493,0.44623303,0.3208269,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,-0.557404,1.6466814,0.14055614,1,0,-1.0973084,-1.207644
2,0.46026728,2.0918415,-2.010284,0.7876688,0.36349687,1.9978548,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.4243248,-0.5195302,-0.2416067,0,0,0.87244743,-0.027090006
1,-1.0258853,-0.5787922,-2.0543435,-2.4370027,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.4243248,-0.5195302,-0.53310746,0,0,-1.7692647,0.7036273
1,0.8269276,-0.17759295,-0.11571811,0.46520168,2.2398665,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,-0.53066814,0,0,1.5963427,-0.9403084
1,-0.0005821942,2.0918415,1.2501316,-1.5834131,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.1734872,0,0,-0.3762359,0.17180768
1,0.72763425,-0.6488812,-0.29195678,0.52210766,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.27413118,0,0,-0.0027348856,-0.15968846
2,-1.398719,-0.687551,0.9417139,-0.2745759,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.535528,-0.5195302,0.6597284,0,0,0.21582313,-1.6025877
1,-1.5403664,-0.5401224,0.32487857,0.35138974,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.077085,-1.0574068,-0.0058040856,0,0,-0.6548497,-1.2390113
1,-1.54276,2.0918415,-1.7018663,0.3324211,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,0.40888324,0,0,0.9355863,1.2725174
2,-0.5860077,-0.687551,-2.2305822,-2.4370027,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.077085,-1.0574068,0.30561796,0,0,-0.4197122,1.2119213
2,-0.1232297,-0.6633824,-0.8206728,1.1291046,1.1102214,1.0385345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1.6574624,0.114938535,-0.5253829,0,0,1.3118418,0.8668802
2,-0.0533633,-0.687551,-0.9969115,0.82560617,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.6686071,1.6466814,-0.36560634,0,0,0.5228462,-0.14614345
1,-1.3399427,1.5359628,0.80953497,0.7117942,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,-1.077085,-1.0574068,-0.591245,0,0,0.8108222,-0.59170276
2,0.90867114,-0.687551,-1.0850308,0.56004494,-0.8525973,0.96957016,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,1.7728852,0.26455578,0,0,-1.5910699,0.7963036
1,0.7118888,1.6060519,1.0298333,0.80663747,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,0.16494952,0,0,-0.46839735,-0.98308206
2,0.69543225,-0.687551,-1.4815679,-0.06592069,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-1.4243248,-0.5195302,0.5158075,0,0,-1.1988364,1.4913762
1,-1.504937,-0.005995673,-0.46819547,-2.4370027,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,0.14055614,0,0,-1.3006012,-1.0451039
1,1.0972917,2.0918415,1.0298333,-1.6782565,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,1.2872838,-0.11557426,1,0,-0.7510076,-0.5703159
1,-1.5709503,1.0429229,-1.2172098,0.56004494,0.035321977,0.31284574,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.64997107,0,0,1.4230473,0.121192135
1,-1.3322115,-0.57395846,0.2808189,0.8825121,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.5796369,0,0,-0.009128303,0.4355788
1,-1.4257668,-0.687551,0.41299793,-0.009014718,1.8142759,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.11738245,0,0,-0.07701433,0.80913574
1,0.85561574,2.0918415,-0.51225513,0.9583867,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.055601574,-1.5430081,6.2283287,1,0,0.055341482,-1.4671377
2,-1.358356,-0.6633824,-2.4949403,0.56004494,0.12881203,-0.083764665,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,-0.5195302,0.034444977,0,0,0.17564283,-0.38638905
2,-0.9906431,-0.25251567,-2.142463,-1.1471341,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.6686071,1.6466814,0.19991335,0,0,-0.1484602,-0.11335029
2,-1.5810671,-0.687551,-1.3493888,0.57901365,-0.36189264,0.102411516,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.6574624,0.114938535,-0.20786253,1,0,0.28797022,-1.2033666
1,0.7132468,-0.6247126,1.2941914,0.6359196,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,-0.10337757,0,1,-0.6548497,-1.4985051
1,-1.3339111,0.67072594,-0.2088046,-0.7247018,-0.31712234,0.25817445,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.2768945,-0.73810476,-0.0033535217,0,0,1.0555943,0.79273915
1,-1.6094853,-0.6851342,0.80953497,0.5979823,-0.8525973,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,-0.557404,1.6466814,0.28691638,0,0,-0.16063106,0.9452986
2,0.8267355,-0.6633824,0.8976543,0.6738569,-0.6179125,1.3100142,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,-0.26681316,0,0,1.9108202,-1.1620187
2,0.5239483,-0.687551,-0.64443415,0.42726436,2.2398665,0.66296124,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,-0.5001764,0,0,0.7510397,-0.9837949
2,1.1864269,-0.687551,0.19269957,0.1996405,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.557404,-1.4168044,-0.035076134,0,1,-1.3006012,0.5738804
2,1.0265043,-0.687551,0.67735595,-0.29354456,-1.5993218,1.5645329,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,0.2487001,0,0,-0.20039399,1.1491866
1,-0.12047799,0.04717531,-1.2172098,-0.50219977,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,1.6466814,-0.21761987,0,0,1.3118418,0.4740751
1,0.27566472,2.0918415,0.7654753,0.23757781,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,1.7728852,-0.32291794,0,0,-1.5910699,0.8490578
1,0.83164096,-0.48936826,-0.46819547,1.0911673,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,1.7728852,0.15275283,0,0,1.5963427,-0.17537214
1,-1.5821519,-0.28393492,-2.2305822,0.5410763,0.36349687,0.44054118,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0.6686071,-1.4168044,-0.02369256,0,0,0.7156701,0.57744485
2,0.83379364,-0.687551,0.060520563,1.0721986,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,0.22186738,0,0,0.33615473,1.2853495
1,0.5945379,0.20910513,-0.24789712,-1.1091968,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,-1.0574068,-0.0789842,0,0,1.5653216,2.0994754
1,-1.3543788,1.7075602,-0.27006543,-0.06981726,-0.20748493,0.25817445,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.114170074,-0.40919745,-0.0033535217,0,0,0.30520082,0.23382953
1,-0.08128503,2.0918415,-0.8206728,-1.0522908,0.36349687,2.3006148,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.2572378,0,0,0.18443413,-0.8661673
1,-0.58283705,-0.032581165,-2.010284,-2.4370027,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.45708147,0,1,-0.4172584,0.6587149
1,1.1908581,2.0918415,-1.0409712,0.9394181,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,-0.557404,-1.4168044,0.16494952,0,0,-0.50812376,0.3735569
1,1.009037,-0.64646435,0.7654753,1.2239479,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.04298266,0,1,-0.9962626,-0.35502166
2,-0.9337337,-0.687551,-2.4949403,0.48417035,0.12881203,-0.540497,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,-0.46358636,0,0,0.12565197,-2.3682368
1,0.65055275,-0.43619728,0.19269957,0.16170318,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,0.018589286,0,0,-1.1850281,1.0914421
1,-1.3238469,-0.687551,-1.1290905,-1.4885699,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0.055601574,0.114938535,-0.27413118,1,0,-0.49100605,-0.86402863
3,-0.12895688,-0.687551,1.0298333,-0.653949,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,0.119008675,0,0,1.7744241,0.7214496
2,-1.5143114,-0.687551,-1.1731502,0.46520168,-0.8525973,0.050374232,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1.1882882,1.2872838,-0.17655769,1,0,-1.1850281,-1.0664908
1,0.09599128,-0.687551,1.5585493,-1.1281655,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0.055601574,1.7728852,0.40888324,1,0,-0.19789805,-0.5859996
1,-0.075166956,-0.687551,-0.15977779,1.5464151,-0.1272078,1.6717291,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.57882375,0,0,0.006101933,-1.6924125
1,0.88833636,2.012085,-1.4375082,-0.48323113,1.600926,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,-0.29852456,1,1,-0.87337977,-0.31153506
1,0.6824719,0.6272224,-1.0409712,-1.3557893,-0.13593426,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.035196677,-0.091276646,0.16494952,0,1,-1.7692647,-0.62093145
1,-1.6127299,-0.687551,-1.7899855,0.1996405,1.8142759,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.6574624,0.114938535,0.4527913,0,0,-0.817206,-0.14543056
2,1.1874017,-0.687551,0.4570576,0.6738569,0.42299876,0.68237025,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,0.02143518,0,0,-0.27537587,0.5681772
1,0.4393674,2.0918415,-0.4241358,0.028922593,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,-0.5058682,0,0,-1.5910699,0.97024995
1,-1.5833545,0.334782,0.10458023,0.8825121,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.64003175,1,1,-0.1159413,-1.3145782
1,0.009182889,-0.28393492,0.32487857,-2.038661,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,-1.077085,-1.0574068,0.12185456,0,0,0.20282486,1.1028484
2,0.9300255,-0.687551,0.5011172,0.48417035,0.6195167,1.791537,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-1.4243248,-0.5195302,0.28366393,0,0,0.32693112,-0.7243012
2,1.011672,-0.687551,0.8535946,-0.8246669,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.055601574,-1.5430081,0.23040508,0,0,-1.4684018,-0.9952013
1,-1.3476652,-0.687551,-2.274642,0.6738569,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.50645673,0,0,1.1906362,0.2545035
1,1.0168898,-0.18242666,0.10458023,0.9014808,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.21373627,1,0,-0.13242425,-0.45411405
2,0.05109871,-0.687551,-0.51225513,0.16170318,0.10747705,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.6574624,0.114938535,0.7020103,0,0,0.5193548,-0.70790464
